"fips","PST045214","AGE135214","AGE295214","AGE775214","SEX255214","RHI125214","RHI225214","RHI325214","RHI425214","RHI525214","RHI625214","RHI725214","RHI825214","POP715213","POP645213","POP815213","EDU635213","EDU685213","VET605213","LFE305213","HSG010214","HSG445213","HSG096213","HSG495213","HSD410213","HSD310213","INC910213","INC110213","PVY020213","BZA010213","BZA110213","BZA115213","NES010213","SBO001207","SBO315207","SBO115207","SBO215207","SBO515207","SBO415207","SBO015207","MAN450207","WTN220207","RTN131207","AFN120207","BPS030214","POP060210","State","VoterProp"
1001,55395,6,25.2,13.8,51.4,77.9,18.7,0.5,1.1,0.1,1.8,2.7,75.6,85,1.6,3.5,85.6,20.9,5922,26.2,22751,76.8,8.3,136200,20071,2.71,24571,53682,12.1,0.0147486235219785,0.182687968228179,2.1,0.0531997472696092,0.073418178535969,15.2,0,1.3,0,0.7,31.7,0,0,12003,1.59142521888257,0.00236483437133315,91.8,"AL",0.572456538433506
1003,200111,5.6,22.2,18.7,51.2,87.1,9.6,0.7,0.9,0.1,1.6,4.6,83,82.1,3.6,5.5,89.1,27.7,19346,25.9,107374,72.6,24.4,168600,73283,2.52,26766,50221,13.9,0.0243414904727876,0.274787492941418,3.7,0.0824942157102808,0.0951222071750179,2.7,0.4,1,0,1.3,27.3,7.04745366321691,0,17166,2.18356312246703,0.00691616153035066,114.6,"AL",0.540195050358876
1005,26887,5.7,21.2,16.5,46.6,50.2,47.6,0.6,0.5,0.2,0.9,4.5,46.6,84.8,2.9,5,73.7,13.4,2120,24.6,11799,67.7,10.6,89200,9200,2.66,16829,32911,26.7,0.0172574106445494,0.245880908989474,-5.6,0.0574999070182616,0.0620002231561721,0,0,0,0,0,27,0,0,6334,0,0.000297541562837059,31,"AL",0.538633298714549
1007,22506,5.3,21,14.8,45.9,76.3,22.1,0.4,0.2,0.1,0.9,2.1,74.5,86.6,1.2,2.1,77.5,12.1,1327,27.6,8978,79,7.3,90500,7091,3.03,17427,36447,18.1,0.0122189638318671,0.139740513640807,7.5,0.0500311028170266,0.0615391451168577,14.9,0,0,0,0,0,0,0,5804,0.477961432506887,0.000844219319292633,36.8,"AL",0.468567031913852
1009,57719,6.1,23.6,17,50.5,96,1.8,0.6,0.3,0.1,1.2,8.7,87.8,88.7,4.3,7.3,77,12.1,4540,33.9,23826,81,4.5,117100,21108,2.7,20730,44145,15.8,0.0114347095410523,0.117777508272839,3.4,0.0617301062041962,0.0772362653545626,0,0,0,0,0,23.2,5.91735823558967,0,5622,0.362809473483602,5.19759524593288e-05,88.9,"AL",0.53749303018805
1011,10764,6.3,21.4,14.9,45.3,26.9,70.1,0.8,0.3,0.7,1.1,7.5,22.1,84.7,5.4,5.2,67.8,12.5,636,26.9,4461,74.3,8.7,70600,3741,2.73,18628,32033,21.6,0.0104050538833148,0,0,0.0436640654031958,0.0387402452619844,0,0,0,0,0,38.8,0,0,3995,0.340951319212189,9.29022668153103e-05,17.5,"AL",0.627385791673877
1013,20296,6.1,23.6,18,53.6,53.9,44,0.4,0.9,0,0.8,1.2,53.1,94.6,0.8,1.7,76.3,14,1497,24,9916,70.3,13.3,74700,8235,2.47,17403,29918,28.4,0.0193634213638155,0.281385494678754,2.7,0.053951517540402,0.0871600315333071,0,0,3.3,0,0,0,19.6655498620418,2.79424517146236,11326,1.40062081198266,9.85415845486795e-05,27,"AL",0.609306865717228
1015,115916,5.7,22.2,16,51.8,75.8,21.1,0.5,0.9,0.1,1.7,3.5,72.9,83.6,2.4,4.5,78.6,16.1,11385,22.5,53289,68.7,13.8,100600,45196,2.54,20828,39962,21.9,0.0199368508230098,0.30082991131509,0.6,0.0547983022188481,0.0751664998792229,7.2,0,1.6,0,0.5,24.7,23.1201128403327,0,13678,1.60920839228407,0.000983470789192174,195.7,"AL",0.507547749096922
1017,34076,5.9,21.4,18.3,52.3,58.3,39.5,0.3,0.8,0.1,1.1,2,56.8,85.8,1.1,1.3,75.1,11.8,2691,24.6,16894,67.9,11.1,81200,13722,2.46,19291,32402,24.1,0.0151132762061275,0.188725202488555,-0.2,0.0690808780373283,0.0581347576006574,0,0,0,0,0,29.3,19.5821986148609,0,7620,0.68191689165395,0.00023476933912431,57.4,"AL",0.539469176368823
1019,26037,4.8,20.4,20.9,50.2,93,4.6,0.5,0.3,0,1.6,1.5,91.6,90.6,0.7,1.1,78.3,12.8,2174,26.9,16241,76.1,4.6,99400,11656,2.2,22030,34907,21.2,0.0145562084725583,0.14840419403157,5.5,0.0599147367208204,0.0837270038790951,0,0,0,0,0,14.5,11.8077735530207,2.39247993240389,7613,0.535699197296155,7.68137650266928e-05,46.9,"AL",0.464163580123608
1021,43931,6.4,24.2,15.2,50.8,87.1,10.6,0.5,0.4,0.2,1.2,7.7,80.3,88.8,5.2,7.4,76,12.9,3308,31.8,19221,74.5,4.1,102600,16232,2.67,20701,41250,19.5,0.016002367348797,0.168354920215793,8.8,0.0618925132594296,0,0,0,0,0,0,0,0,3.53142427898295,8496,0.775602649609615,0.00177551159773281,63,"AL",0.519554261423032
1023,13323,4.9,20.6,20.8,52.5,56.6,42.4,0.2,0.3,0,0.5,0.8,56.1,91.4,0.3,1.3,75.2,11.8,938,33.4,7231,83.7,4,58200,5518,2.45,20323,33941,21.5,0.0191398333708624,0.217668693237259,1.4,0.060722059596187,0.0827141034301584,26.2,0,0,0,0,44.1,0,3.97087743000826,5969,0.851534939578173,0,15.2,"AL",0.750109042316359
1025,24945,5.6,22.6,18,52.8,54,44.2,0.4,0.5,0,0.8,1.3,53.1,92.5,0.3,1.3,78.3,11.2,1583,25.5,12583,72.9,6.8,85600,9631,2.63,18979,29357,29.3,0.0234916816997394,0.266506313890559,3.7,0.0657446382040489,0.0951693726197635,0,0,0,0,0,28.6,22.9085588294247,3.43968731208659,13034,0.945921026257767,0.00044097013429545,20.9,"AL",0.713714875568628
1027,13552,5.3,21.6,19.4,50.6,82.8,14.5,0.6,0.3,0,1.8,3.4,79.7,88.3,2.2,3.3,76.5,9.2,1076,30.7,6736,75,10,79900,5649,2.38,18694,34002,19,0.0140200708382527,0.220853010625738,4.6,0.0584415584415584,0.0741587957497048,0,0,0,0,0,0,24.4154368358914,0,5123,0.321133412042503,0,23.1,"AL",0.618554682794015
1029,15080,5.7,23.3,18.4,50.4,94.5,3.6,0.4,0.2,0.1,1.2,2.5,92.3,89.1,1.5,2.3,76,9,989,31.4,6690,77.6,6.3,100800,5601,2.64,19108,38019,18.4,0.010079575596817,0.102652519893899,-4.8,0.0616710875331565,0.0848806366047745,0,0,0,0,0,17.7,0,0.390450928381963,9080,0.274137931034483,6.63129973474801e-05,26.7,"AL",0.539495571640516
1031,50909,6.1,23.7,15.9,50.5,76.4,17.7,1.4,1.6,0.4,2.5,6.4,71.3,83.3,5.1,7.5,82.4,22.5,6066,21.3,22852,69.9,13.5,131000,18820,2.65,23380,43768,18.6,0.0187393191773557,0.250682590504626,0.3,0.0511108055550099,0.079200141428824,6,0,1.3,0,0.7,29.3,12.0559822428254,2.58488675872635,13665,0.983716042350076,0.00113928774872812,73.6,"AL",0.502966166830147
1033,54543,5.7,21.7,18.5,51.8,80.8,16.3,0.6,0.5,0.1,1.7,2.6,78.8,87.2,2,2.6,83.5,17.7,4376,22.7,26192,72.1,12.3,99300,22260,2.42,21572,39077,17.9,0.022477678162184,0.363383018902517,6.2,0.0665529948847698,0.0872155913682782,0,0,0,0,0,22.8,38.1930953559577,6.4424032414792,15040,1.13552609867444,0.00262178464697578,91.8,"AL",0.540682057384792
1035,12670,5.5,21.4,20.4,51.9,52.1,46.2,0.4,0.1,0,1.2,1.8,51.1,96.9,0.6,2.2,77.3,8.8,1101,27.2,7055,79.1,7.2,69600,4994,2.61,15605,24658,32.7,0.0153117600631413,0.173401736385162,-1.5,0.0596685082872928,0.0773480662983425,0,0,0,0,0,23,14.4865035516969,6.05651144435675,5430,0.68405682715075,0.000236779794790845,15.6,"AL",0.701402403144211
1037,10886,4.8,18.3,18.5,49.5,66.1,31.8,0.6,0.2,0.2,1.2,2.3,64.8,87.2,1.8,3.3,75,9.8,934,30.2,6458,83,3,75100,4506,2.42,18493,37277,20.9,0.00854308285871762,0.0911262171596546,3.9,0.0337130259048319,0.0500643027742054,0,0,0,0,0,0,8.22937718170127,2.9071284218262,1904,0.0528201359544369,0,17.7,"AL",0.586471883642899
1039,37914,5.9,22.1,19.8,51.6,84.3,13,0.6,0.5,0,1.6,1.6,83.1,86.7,1.4,2.1,78.4,14.2,3433,23.3,18778,75.1,6,88800,15041,2.48,20391,35869,20,0.0219971514480139,0.285488210159835,0.7,0.0580524344569288,0.0779922983594451,0,0,0,0,0,0,14.8010761196392,8.93316453025268,11544,0.798412196022577,0.000211003850820277,36.6,"AL",0.518130925722514
1041,13977,6.1,22.7,18,51.1,72,24,0.5,1.8,0.1,1.6,1.7,70.6,86.3,2.3,3.2,76.7,12.7,1098,30.3,6708,69.9,8,70800,5601,2.46,21343,36275,19.1,0.0150962295199256,0.224583243900694,1,0.0580238964012306,0.0734778564785004,25.8,0,0,0,0,30.2,19.3753309007655,9.43507190384203,5491,0.403520068684267,0.000143092222937683,22.8,"AL",0.589954611257952
1043,81289,5.9,22.5,17.6,50.5,96.2,1.4,0.6,0.5,0,1.2,4.4,92.1,87,3,4.6,79.8,14.8,6167,26.4,37131,75,8.2,106100,31342,2.53,20760,38847,18.8,0.021085263688814,0.272915154571959,3.6,0.0682626185584765,0.0968519725916176,1.1,0,1.1,0,0,23.9,17.1417657985705,0,10757,1.25836214001894,0.000947237633628166,109.4,"AL",0.520405292308327
1045,49484,6.3,23.6,15.4,50.5,75.2,19.7,0.8,1.3,0.1,2.8,6.1,70.2,78.4,3.7,6.3,84.1,17,6730,20.9,22832,61.1,13.6,99400,19345,2.52,22685,44889,17.4,0.0154797510306362,0.240966777140086,-1.6,0.0493897017217687,0.0596354377172419,0,0,0,0,0,0,2.32380163285102,1.40128122221324,6889,0.752344192062081,0.000343545388408374,89.6,"AL",0.486380705424483
1047,41711,6.7,25.2,15.6,53.7,29,69.5,0.2,0.5,0,0.7,1,28.5,86.7,0.8,1.3,77.5,14.2,2897,22,20240,60.9,19.3,75700,16173,2.63,17245,26519,35.5,0.0181486897940591,0.249814197693654,-1,0.0522404161971662,0.0754716981132075,49.1,0,4.4,0,0,28.8,28.1643451367745,0,10223,0.808132147395172,0.000407566349404234,44.8,"AL",0.669330612976456
1049,71065,6.2,24.7,15.7,50.7,92.4,2.1,2.1,0.4,0.7,2.2,14.2,80.6,90.9,7.5,11.2,70.6,10.7,4371,23.3,31035,76.3,6.7,93400,24923,2.82,18149,37851,19.9,0.0152254977837191,0.23698022936748,3.9,0.0658411313586154,0.0831351579539858,0,0.8,0.6,0,0,25.8,25.7739534229227,0,9303,0.955674382607472,0.000436220361640751,91.5,"AL",0.440107344257436
1051,80977,5.9,23,14,51.5,76,21.2,0.4,0.7,0.1,1.6,2.7,73.7,85.4,2.1,3.6,86.6,21,8364,28.2,33326,75.5,8.1,144600,28324,2.62,23856,54766,13.4,0.0140163256233251,0.17358015238895,-2.3,0.0598935500203762,0.080430245625301,9.1,0,0,0,0,28.3,9.46372426738457,1.29524432863653,7982,0.591328401891895,0.0031984390629438,128.2,"AL",0.563940795117549
1053,37733,6.1,22,16.7,48.8,62.2,32.4,3.4,0.3,0.1,1.7,2.1,60.6,93.4,0.6,1.4,76.2,11.7,2995,23.5,16402,72.5,9,84100,13681,2.59,16540,30687,25.4,0.0191609466514722,0.264410462989956,1,0.0559457239021546,0.0732780324914531,9,3.2,0,0,0,21.3,17.632735271513,2.46799883391196,10089,0.84565234675218,0.000689052023427769,40.5,"AL",0.500785886257489
1055,103531,5.7,22.1,17.3,51.6,81.2,15.5,0.5,0.8,0.3,1.6,3.7,78.4,85,2.2,3.1,81.8,14.8,8638,23.9,47505,72.4,12.1,100000,40217,2.55,20204,38013,19,0.0193951570061141,0.287797857646502,-0.5,0.0674966918121142,0.0883503491707798,6.1,0,0,0,0.6,25.7,12.1022882035332,5.00742772696101,10801,1.33260569298085,0.000763056475838155,195.2,"AL",0.519450252656987
1057,16874,5.4,21.7,19.6,50.5,86.2,11.9,0.4,0.3,0,1.1,1.4,85,87.8,0.6,0.8,74.9,13.2,1221,27.5,8404,74.9,8.7,71400,6956,2.41,18494,33838,19.9,0.0181344079649164,0.196930188455612,-3.8,0.0635889534194619,0.0816640986132511,5.1,0,0,0,0,24.3,11.0375133341235,1.3312196278298,7433,0.644127059381297,0,27.5,"AL",0.59315751893192
1059,31601,6.6,24.3,15.9,50.3,91.9,4.6,1.5,0.4,0.2,1.5,16.1,78,86.4,8.4,13.2,72.5,11,1860,26.2,14048,69.5,12,82300,12437,2.52,18888,36415,21.9,0.0161387297870321,0.296477959558242,-8,0.0589538305749818,0.074586247270656,0,0,0,0,0,23.2,21.2636941868928,2.1327806082086,8786,0.803423942280308,0.000411379386728268,50,"AL",0.44887631893996
1061,26712,5.8,22.2,19.2,50.8,87.1,9.7,1,0.4,0.1,1.7,3.6,84.1,82.7,1.8,3,77.2,10.4,2336,25.6,12646,72.1,5.6,78100,10945,2.43,20199,35625,21.2,0.0149745432764301,0.141921233902366,2.8,0.0592991913746631,0.0649895178197065,0,0,0,0,0,0,5.74056603773585,8.67351752021563,6612,0.389412997903564,0.000299490865528601,46.6,"AL",0.539507002619968
1063,8553,5.9,23.3,17.9,52.5,18.5,80.5,0.2,0.2,0,0.6,1,17.9,92.4,0.2,1.4,76.2,12.8,502,28,4988,73.2,8.9,72700,3264,2.72,14930,24226,32.9,0.0115748860049106,0.161229977785572,16.3,0.0591605284695429,0.0768151525780428,60.3,0,0,0,0,36.1,0,0,3697,0.143341517596165,0.000467672161814568,14,"AL",0.809889894302738
1065,15184,6.2,23.3,17.3,52.8,40.8,58.1,0.2,0.3,0,0.6,1.3,40,90.6,1.2,2.7,77.4,12.8,995,27.1,7639,78,6.1,79900,5969,2.56,18812,30051,26.6,0.0128424657534247,0.129478398314015,0.2,0.0501844046364594,0.0580874604847208,0,0,0,0,0,0,0,0,4794,0.206533192834563,0.000526870389884088,24.5,"AL",0.738958046828955
1067,17190,5.5,21.2,20.8,51.8,70.4,27.3,0.3,0.7,0,1.2,2.6,68.4,91.9,2.9,5,80.1,16.6,1497,26,8961,77.7,4.6,97000,7001,2.44,21924,41650,14.4,0.0170447934845841,0.16020942408377,-2.4,0.060151250727167,0.0634671320535195,0,0,0,0,0,18.2,24.7714368819081,0,5559,0.431355439208842,0.000988947062245492,30.8,"AL",0.638651913667195
1069,104193,6.2,23.7,16.1,52.1,70,26.7,0.5,0.9,0.1,1.8,3.3,67.3,86.3,2.4,4.4,83.9,19.7,9254,20.8,46442,64.6,14.6,122300,39250,2.58,23316,40948,18,0.0259326442275393,0.414029733283426,0.5,0.0654458552877833,0.0974249709673395,12.1,0,1.4,0,1.3,25.5,12.5793191481194,0,19608,1.70092040732103,0.00298484543107502,175.1,"AL",0.522797325695828
1071,52665,5.4,21.7,18.6,50.7,91.5,3.6,1.6,0.5,0.1,2.6,2.9,89.4,91.2,2.2,3.4,74.6,13,4000,26.4,24755,75.2,6.9,93400,20765,2.53,20486,37634,16,0.0162536789138897,0.23621000664578,4.2,0.058824646349568,0.082350707300864,0,4.3,0,0,0,26.8,28.964131776322,0,7784,0.746510965536884,0.000740529763600114,49.4,"AL",0.490800729786905
1073,660793,6.6,23.1,14.3,52.8,54,42.9,0.3,1.6,0.1,1.1,3.8,50.8,83.8,4.1,5.9,87.4,30,46613,23.4,305040,64.7,24.2,140800,259634,2.48,26906,45429,18,0.0245644248652755,0.483054451242674,2,0.0680803216741097,0.0839445938440631,23.4,0.4,2.4,0,1.3,29.8,15.5282365279293,20.8186179333014,16730,1.9191395792631,0.00345039974697069,592.5,"AL",0.592484715978949
1075,14086,5,21.7,20.5,51.2,87.1,11.3,0.2,0.1,0,1.4,1.4,85.8,87.8,0.6,1,76.1,9.5,1127,25.7,7326,71.5,9,66800,6084,2.32,19026,36028,22.3,0.0171091864262388,0.208930853329547,4.6,0.0661649865114298,0.0951299162288797,0,0,0,0,0,25.8,16.6767002697714,0,4887,0.42652278858441,0,24.1,"AL",0.643374969558463
1077,93096,5.2,20.5,18.2,52.1,86.7,10.4,0.5,0.9,0.1,1.5,2.4,84.7,86.1,2.1,3,83.8,21.1,7000,24.5,44353,69.9,15.4,114300,38458,2.36,23510,42844,17.2,0.0211287273352239,0.277552204176334,3.4,0.0706367620520753,0.0893378877717625,5.5,0,0.8,0,0,27.6,11.6402208472974,5.52714402337372,12783,1.46716292858984,0.000580046403712297,138.8,"AL",0.491897725915441
1079,33477,5.3,21.7,16.8,51.3,78.1,11.4,5.8,0.2,0,4.4,2.2,76.4,90.5,1,1.9,77.1,11.9,1891,27.8,15171,80.1,5.9,94200,13382,2.52,20181,38551,17.5,0.0121576007408071,0.126415150700481,-6.3,0.0594437972339218,0.0683753024464558,0,0,0,0,1.1,0,0,0.71054754010216,4889,0.678645039878125,0,49.7,"AL",0.530663033894795
1081,154255,5.8,21.6,10.3,50.7,70.9,23.7,0.4,3.3,0.1,1.5,3.9,67.7,76.4,5.1,6.9,86.7,32.5,10045,21.4,65566,61.7,23.8,146900,55864,2.49,23506,43542,22,0.0162069300833036,0.251414864996272,3.4,0.0606852290039221,0.066895724611844,16.2,0,2,0.4,0,28.2,0,0,11099,1.30436614696444,0.00611325402742213,230.8,"AL",0.44102695047096
1083,90787,5.9,23.4,13.8,49.7,82,13.5,0.8,1.4,0.2,2.1,5.8,77.2,88.1,4.3,6.4,81.5,22.7,6964,26.3,35445,76.6,8.9,134500,31794,2.56,25020,48619,14.7,0.0144073490698007,0.168581404826682,1.3,0.0596671329595647,0.0651414850143743,4.8,1.1,0.8,0,1.3,25.8,10.4343022679459,2.73488495048851,9785,0.750547985945124,0.00154207100135482,147.8,"AL",0.504322213348715
1085,10580,6.7,23.1,17.4,52.3,25.8,72.9,0.3,0.2,0,0.8,1.2,25.3,90.4,0.2,0.7,73.9,14.4,626,30.4,5089,74.9,9.5,71400,4212,2.61,18368,26230,26.7,0.00926275992438563,0.1734404536862,-1.3,0.0647448015122873,0.064461247637051,57.3,0,0,0,0,35.2,109.346691871456,0,8184,0.0562381852551985,0.000472589792060492,15.8,"AL",0.921949552729713
1087,19425,4.7,18.3,16.8,54.2,16.7,81.5,0.2,0.3,0,1.4,1.5,16.2,83.8,1.1,4.2,80,19.6,1662,23.1,10217,65.7,15.5,75700,8107,2.29,16826,30724,27.3,0.0111711711711712,0.277014157014157,3.2,0.06002574002574,0.0815444015444015,66.7,0,0,0,0,0,0,0,3932,0.996344916344916,5.14800514800515e-05,35.2,"AL",0.65323585519424
1089,350299,5.8,22.4,13.7,51.2,69.4,24.6,0.8,2.6,0.1,2.5,4.7,65.5,84.7,5.4,7.1,90,38.5,34203,21,154452,69.3,21.4,164500,132975,2.5,31933,58434,12.8,0.0231088298853265,0.437637561054984,0.8,0.0647475442407772,0.0755554540549645,12.3,1.4,3.5,0,1.3,29.2,24.6951889671395,8.47964167753833,14145,1.7023285821541,0.00764204294045944,417.7,"AL",0.560938324176257
1091,20110,6,23,18.6,53.2,47.4,51,0.3,0.3,0.2,0.8,2.4,45.6,87.4,0.7,1.2,83.7,17.4,1462,22.4,10207,71.3,9.1,89600,8464,2.42,22072,35079,24,0.0237692690203879,0.2921929388364,1.8,0.0506713078070612,0.0797613127797116,0,0,0,0,0,21.4,26.9584783689707,3.21178518150174,9274,0.829636996519145,0,21.5,"AL",0.741054072729856
1093,30271,5.4,21.2,20.1,50.4,93.9,4.2,0.3,0.3,0.1,1.2,2.5,91.7,86.6,1,2.5,74.6,9.5,2287,24,14704,75.9,9.6,78700,12700,2.34,19576,32888,20.9,0.0180701000958013,0.264477552773281,5,0.0603878299362426,0.0734696574279013,0,0,0,0,0,0,26.2456806844835,5.36880182352747,7116,0.630339268606917,0,41.5,"AL",0.500764079205324
1095,94636,6.6,24.5,16.3,50.9,93.7,2.7,1.1,0.7,0.3,1.6,12.9,82.3,86.1,8,11.5,76.2,15.2,7192,23.9,40328,71.9,9.5,114000,34250,2.7,20382,39526,19.5,0.0189674119785283,0.320237541738873,0.1,0.0716534933851811,0.0919311889767108,0,0,0.9,0,1,24.9,32.0120355889936,12.0324295194218,15434,1.09407625005283,0.000295870493258379,164.4,"AL",0.44864827492387
1097,415123,6.7,24,14.5,52.2,60.1,35.3,1,2,0.1,1.5,2.8,57.8,85.8,3.2,5,83.9,20.7,33586,23.9,181611,66.6,17.4,124300,155178,2.6,22501,43028,19.8,0.0206372569093979,0.355494636529414,-0.4,0.0710632752220426,0.083917296801189,18.8,0,2.4,0,1.2,29.5,29.8878910587946,7.87412405479822,12895,1.35486590721304,0.00179705773951335,335.9,"AL",0.548293422735709
1099,21947,5.5,23.4,17.9,52.6,55.5,41.1,1.3,0.4,0,1.6,1.2,54.7,91.8,0.9,1.3,76.1,10.6,1237,23.3,11274,74,6.8,76900,8333,2.71,15749,29203,28.6,0.0179067754134962,0.22914293525311,-1.8,0.0576388572470041,0.102838656764022,23.6,0,0,0,0,24.5,57.0424659406753,4.22905180662505,9342,0.674169590376817,0,22.5,"AL",0.632130502857525
1101,226189,6.8,24,13.3,52.6,38.9,56.7,0.3,2.6,0.1,1.3,3.4,36.3,78.1,4.3,5.7,85.6,31.5,20008,19.3,103434,61.4,22.4,122900,88844,2.49,24975,44790,21.2,0.0244618438562441,0.448814929107958,1.2,0.0668865417858517,0.094889671911543,35.6,0.7,2.4,0,1.3,30.9,35.1768963123759,14.4815486164225,14351,1.78108130810959,0.00324507380995539,292.5,"AL",0.589144011144848
1103,119607,6,23.1,15.9,50.8,83.5,12.5,1.1,0.7,0.1,2,7.9,76.6,86.4,5.1,8,81.4,19.9,9518,23.7,51496,71.5,15.1,120500,46192,2.55,23764,44800,15.7,0.0216458902907021,0.355907262952837,2,0.0627555243422208,0.0838914110378155,5.9,1.8,1,0,0,21.3,0,10.1492805605023,14222,1.29340256005083,0.00113705719564908,206.3,"AL",0.529584410617942
1105,9826,5.5,22.4,17.9,53.4,31.1,67.5,0.2,0.4,0.1,0.7,1.3,30.3,92.2,0.5,0.8,70.2,10.4,670,26.8,4691,67,11,58000,3400,2.84,13716,28209,25.6,0.0127213515163851,0.159780175045797,4,0.0496641563199674,0.086912273559943,55.7,0,0,0,0,41.3,0,1.054345613678,3181,0.267860777529005,0,14.7,"AL",0.792133640814083
1107,20365,5.2,20.5,17.8,50.6,58.1,40.2,0.2,0.3,0.4,0.9,4.1,54.7,91.9,0.3,2.6,79.7,11,1610,29.3,9441,72,10.7,81900,7926,2.42,17153,28741,27.2,0.013061625337589,0.132924134544562,-1.2,0.0526884360422293,0.0622636876994844,0,0,0,0,0,10,5.28450773385711,1.7962681070464,5805,0.309452492020624,0.000147311563957771,22.4,"AL",0.590913933913624
1109,33389,5.7,19.4,14.1,51.9,58.5,36.9,0.7,2.2,0.1,1.6,2.2,57.1,79.3,4,5.8,81,23,2516,18.7,15807,57.8,18.5,101000,12959,2.4,19715,33090,27.6,0.0188085896552757,0.329719368654347,1.4,0.0590014675491928,0.0756836083740154,0,0,0,0,0,0,0,0,12189,1.36847464733894,0.0013177992752104,48.9,"AL",0.518290781937589
1111,22539,5.7,22,19.6,51.4,77.6,20.2,0.5,0.3,0.1,1.4,2.9,75,87.9,1.7,3.4,72.6,11.1,1598,26.8,11928,72.3,5.7,88600,9013,2.48,19830,35213,24.5,0.0150849638404543,0.154443409201828,0,0.0615821465016194,0.0687696880961888,7.1,0,0,0,0,0,17.8214206486534,1.1868760814588,7209,0.410000443675407,0,39.5,"AL",0.58559465587284
1113,59608,7.6,25.3,12.5,51.3,53.1,42.9,0.6,0.8,0.2,2.4,5,49.5,81.7,2.2,5,80.4,16,5977,23.6,26787,61.3,19.8,104400,21142,2.6,19678,36143,22,0.0131358206952087,0.175966313246544,-1.9,0.0591028049926184,0.0641356864850356,33.9,0,0,0,1,32.4,0,0,8526,0.946047510401288,0.00409341028049926,82.6,"AL",0.421562777751726
1115,86697,6.1,23,15.3,50.1,87.9,9.5,0.4,0.8,0.1,1.3,2.3,85.9,86.8,1.8,2.5,82,15.5,6928,30,35844,81.5,5.1,134600,31353,2.63,23872,50786,15.2,0.0146025814042008,0.176072989838172,1,0.0596560434617115,0.0699101468332238,2.4,1,1.4,0,0,28.1,11.3661257021581,3.66169532971152,7404,0.810339458112737,0.000922753959191206,132.3,"AL",0.521161249906189
1117,206655,6,24.4,13,51.2,84,12.1,0.4,2.2,0,1.3,6,78.5,86.6,6,8.3,91.2,40.3,13991,29,83498,79,12.1,193000,74144,2.64,33313,68770,7.9,0.0234448718879292,0.368425636931117,2.1,0.0756526578113281,0.0890034114829063,5.7,0.6,0,0,2,30.5,8.33764970603179,21.2218238126346,13737,1.46085504826885,0.00433572862984201,248.5,"AL",0.583667101535046
1119,13166,4.8,19.7,16.3,55,25.5,73.5,0.1,0.4,0,0.5,1.1,24.8,87.9,0.9,1.9,75.5,14.9,706,23.4,6748,64.7,16.3,74100,5060,2.57,14156,22186,38,0.0153425489898223,0.225277229226796,8.1,0.0625094941516026,0.0554458453592587,57.5,0,0,0,0,0,0,5.81034482758621,4494,0.622740391918578,0.000227859638462707,15.2,"AL",0.662580642354198
1121,81322,5.5,22.3,16.1,51.4,65.2,32.5,0.4,0.4,0,1.5,2.3,63.4,85,1.6,2.8,78.9,13,6691,23.9,37177,71.2,11.6,92600,31486,2.5,19410,35439,22.9,0.0151250584097784,0.292208750399646,4.8,0.0490396202749563,0.0599099874572686,0,0,1.5,0,0,26.6,111.337645409606,0,9113,0.824844445537493,0.000799291704581786,111.7,"AL",0.523761191231249
1123,41165,5.8,21.1,19.6,51.4,70.6,27.3,0.4,0.5,0,1.2,2.3,68.9,86,1.9,2.9,79.2,16.3,3631,23.9,22029,72.2,10.1,94900,16373,2.49,21434,39130,19.8,0.0175148791449047,0.261654317988583,4.1,0.0601967690999636,0.0857038746507956,13,0,0,0,0,35,0,0,8881,0.685582412243411,0.000388679703631726,58.1,"AL",0.571288965532848
1125,202212,6,21.1,11.7,51.7,66,31,0.3,1.5,0.1,1.1,3.3,63.2,81.2,3.5,5.8,86.6,27,12198,21.8,87795,64.4,27.9,153300,67882,2.76,22637,45408,18.9,0.0198257274543548,0.360596799398651,3,0.0549275018297628,0.0728393962771745,13.3,0.9,0,0,0,22.5,53.6688178743101,3.76151266987122,13664,1.619236247107,0.00679979427531502,147.3,"AL",0.487046723316169
1127,65471,5.8,22.1,18.2,51.4,91.3,6.4,0.5,0.4,0.1,1.3,2.3,89.4,85.3,1.2,1.4,76.4,10.5,5353,29.3,30669,75,5.7,82100,25751,2.55,20698,37566,20.9,0.0190924225993188,0.239327335766981,4.1,0.0535962487208077,0.0819446777962762,0,0,0.6,0,0,23.8,4.80829680316476,3.91588642299644,13162,1.12866765438133,0.00012219150463564,84.7,"AL",0.552606766150655
1129,16834,4.9,22.5,17,51.2,66,24.6,7.9,0.1,0.1,1.3,1.4,65.1,91.3,0.9,1.9,80.5,9.5,1025,31.8,8377,86.5,2,83900,6620,2.59,20395,42156,18.4,0.0128905785909469,0.341927052393965,-4.7,0.0612450992039919,0.0765118213140074,0,0,0,0,0,25.6,68.5190091481525,1.95176428656291,4458,0,0.000118807175953428,16.3,"AL",0.668386176976702
1131,11098,5.7,24.8,17.7,52.4,28.1,71,0.2,0.1,0,0.6,1,27.6,93.8,0.1,0.9,76.1,11.1,462,21.6,5615,74.5,5.7,67000,3866,2.9,13379,23642,39.2,0.017030095512705,0.156604793656515,-1.1,0.0552351775094612,0.0836186700306362,66.2,0,0,0,0,37.6,0,1.92259866642638,6018,1.16678680843395,0,13.1,"AL",0.783996924881999
